,day_of_week,month,is_holiday,staleness,rolling_7_decay,rolling_30_decay,rolling_100_decay,freq_x_7,freq_x_30,freq_x_100
6369,0,11,0,4,51811.12812464867,85333.6550768013,68646.20128930606,37007.948660463335,59733.5585537609,38441.872722011394
6370,1,11,0,0,92804.57142857143,94213.43333333333,73324.44,66288.97959183675,65949.40333333334,43261.4196
6371,2,11,0,1,84834.7313223408,92615.11416142673,73335.18672964293,60596.23665881486,64830.579912998706,43267.760170489324
6372,3,11,0,2,75014.33127337071,91730.01003625193,71129.7188205393,53581.665195264795,64211.00702537635,41966.53410411819
6373,4,11,0,3,67255.47045364876,90778.32651919164,70968.70404733357,48039.621752606254,63544.828563434145,41871.5353879268
6374,5,11,0,4,64244.51146597055,85435.33544578913,73019.03752037178,45888.93676140754,59804.73481205238,43081.23213701935
6375,6,11,0,5,60786.84872339406,84879.14284324898,71002.81157490984,43419.17765956719,59415.39999027428,41891.6588291968
6376,0,11,0,6,46614.71576090554,81667.23155252861,74485.97724647331,33296.22554350396,57167.06208677003,43946.72657541925
6377,1,11,0,7,41853.03863772735,78718.646250339,70272.7695179749,29895.02759837668,55103.052375237305,41460.93401560519
6378,2,12,0,8,45159.14074832652,74239.4062648792,72082.84203412772,32256.529105947517,51967.58438541544,42528.87680013535
6379,3,12,0,9,35453.836396241444,85236.51425656497,63338.092560833094,25324.168854458174,59665.55997959548,37369.47461089152
6380,4,12,0,10,27101.543905348746,76892.347455909,71860.24166366474,19358.245646677675,53824.64321913629,42397.54258156219
6381,5,12,0,11,39346.75828399704,75362.3423418767,69123.32447874606,28104.827345712172,52753.63963931369,40782.76144246017
6382,6,12,0,12,35521.32749523852,75077.6385971489,64893.43217336522,25372.37678231323,52554.347018004235,38287.12498228547
6383,0,12,0,13,15830.27374374746,73771.44485494413,70281.90706719772,11307.338388391043,51640.01139846089,41466.325169646654
6384,1,12,0,14,31335.851216895135,79852.20906297835,66741.6392877211,22382.75086921081,55896.54634408484,39377.567179755446
6385,2,12,0,15,13420.128839932942,62010.926664319355,66472.72650058648,9585.806314237816,43407.648665023546,39218.908635346015
6386,3,12,0,16,4956.038987092468,70772.07977808287,76509.23536019058,3540.0278479231915,49540.455844658005,45140.448862512436
6387,4,12,0,17,2404.210362505424,69997.11564471714,75922.74859677759,1717.293116075303,48997.98095130199,44794.421672098775
6388,5,12,0,18,21570.684934398203,80683.23610745791,58639.12378174693,15407.632095998717,56478.26527522053,34597.083031230686
6389,6,12,0,19,12052.8781737688,78576.35909690743,76546.5622021879,8609.198695549143,55003.451367835194,45162.47169929086
6390,0,12,0,0,76809.14285714286,80332.13333333333,83442.82,43890.9387755102,50877.01777777777,55072.26120000001
6391,1,12,0,1,68977.54774341585,78401.53168568836,83703.77495450793,39415.7415676662,49654.303400935954,55244.49146997523
6392,2,12,0,2,63045.03602386374,75810.43645742392,81131.99895600465,36025.73487077928,48013.276423035146,53547.11931096308
6393,3,12,0,3,58929.52872007687,76764.95546477269,80162.19630943131,33674.0164114725,48617.80512768937,52907.04956422467
6394,4,12,0,4,50897.607112366524,75952.05826709309,78657.04481077797,29084.3469213523,48102.97023582562,51913.64957511346
6395,5,12,0,5,44983.83635857549,69808.86853802991,81045.78297560546,25705.049347757424,44212.283407418945,53490.2167638996
6396,6,12,0,6,39365.81585636378,71841.79386560993,82569.07168340591,22494.751917922156,45499.80278155295,54495.58731104791
6397,0,12,0,7,37134.2086679186,72557.56912595998,80711.92161660048,21219.5478102392,45953.127113107985,53269.86826695632
6398,1,12,0,8,28386.675122632492,68063.46712559875,74148.51944881391,16220.957212932852,43106.862512879205,48938.022836217184
6399,2,12,0,9,29051.797374789803,62424.98456093354,80323.84398572805,16601.027071308457,39535.823555257906,53013.737030580516
6400,3,12,0,10,24847.31399762624,70085.62797686576,75296.47522149792,14198.465141500707,44387.56438534831,49695.67364618863
6401,4,12,0,11,24329.19089263262,65672.64692289275,80835.18151173356,13902.39479579007,41592.676384498736,53351.219797744154
6402,5,12,1,0,77765.85714285714,80872.26666666666,83571.66,44437.63265306122,48523.35999999999,54321.579000000005
6403,6,12,1,1,69855.65049760276,79227.22914574704,82803.47415558789,39917.51457005872,47536.337487448225,53822.25820113213
6404,0,12,0,2,62647.86388438014,76778.84459287727,82592.20281992383,35798.77936250294,46067.306755726364,53684.93183295049
6405,1,12,0,3,56982.55876341957,76789.87546452798,79721.92527410317,32561.462150525465,46073.925278716786,51819.25142816706
6406,2,12,0,4,52321.789968467165,74427.67560489582,83024.2180005505,29898.16569626695,44656.60536293749,53965.74170035783
6407,3,12,0,5,48986.99674759736,70005.83818656224,83954.35449738773,27992.56957005563,42003.50291193734,54570.330423302024
6408,4,12,0,6,40419.181858309326,73070.0741538748,77398.94734022656,23096.675347605327,43842.04449232488,50309.31577114727
6409,5,1,1,7,38780.437779929656,68609.34360467833,78298.73389096976,22160.250159959804,41165.606162806995,50894.17702913035
6410,6,1,0,8,29988.542498312945,63937.99121716055,79670.83467638804,17136.309999035966,38362.79473029633,51786.042539652226
6411,0,1,0,0,4980.0,57231.6,77931.98,711.4285714285714,24800.36,47538.5078
6412,1,1,0,0,10222.857142857143,58454.933333333334,78298.98,2920.816326530612,27278.96888888889,48545.3676
6413,2,1,0,1,9223.880357360824,56894.644544413335,77073.0819254824,2635.394387817378,26550.834120726224,47785.310793799086
6414,3,1,0,0,24328.0,57388.9,77210.54,10426.285714285714,26781.486666666668,47098.42939999999
6415,4,1,0,1,21966.123165821544,55949.70852103284,77277.14899879374,9414.052785352089,26109.863976481993,47139.060889264176
6416,5,1,0,2,20027.36566403645,55432.56242632464,75169.62678036164,8583.156713158478,25868.529132284835,45853.4723360206
6417,6,1,0,3,18508.843305091308,54103.0263624163,77284.97749802702,7932.361416467703,25248.078969127608,47143.83627379648
6418,0,1,0,4,16531.100636136922,53255.29813687515,74058.5302512868,7084.757415487252,24852.47246387507,45175.70345328494
6419,1,1,0,5,15600.17345022745,52796.34265411156,74052.52871273548,6685.78862152605,24638.293238585396,45172.04251476864
6420,2,1,0,6,14339.292479056514,48539.91599920179,75190.89106480259,6145.411062452791,22651.9607996275,45866.443549529584
6421,3,1,0,7,12797.902061922377,47207.0963259995,75853.1384625243,5484.815169395304,22029.978285466434,46270.414462139815
6422,4,1,0,8,12519.626200150724,53077.8036050696,74016.09460292975,5365.554085778881,24769.641682365815,45149.817707787144
6423,5,1,0,9,11741.27255909603,50971.94738551872,78126.22578263716,5031.9739538982985,23786.908779908736,47656.99772740867
6424,6,1,0,0,72369.85714285714,41310.8,72240.91,51692.75510204082,17901.346666666668,42622.1369
6425,0,1,0,1,64765.04221034729,40551.38940693995,71379.45703793694,46260.74443596235,17572.26874300731,42113.87965238279
6426,1,1,0,2,57964.18261139057,39265.68223518455,72537.65959933039,41402.987579564695,17015.12896857997,42797.21916360493
6427,2,1,0,3,53325.95347709375,38558.20054576209,72059.85680416651,38089.96676935268,16708.55356983024,42515.31551445824
6428,3,1,0,4,50703.44913529448,39489.22885105818,69709.88015345125,36216.749382353206,17111.999168791877,41128.82929053623
6429,4,1,0,5,43601.730858049086,37380.330329303506,68931.29205779132,31144.093470035063,16198.143142698187,40669.462314096876
6430,5,1,0,6,41584.77316355927,38576.68612917195,67682.80460814193,29703.409402542336,16716.563989307844,39932.854718803734
6431,6,1,0,7,38331.95335040157,34948.65714053871,71354.25395395007,27379.966678858265,15144.41809423344,42099.00983283054
6432,0,1,0,8,38083.18856382743,38457.361966888406,65439.20034836951,27202.277545591023,16664.85685231831,38609.12820553801
6433,1,1,0,0,100515.85714285714,56431.63333333333,78688.04,71797.04081632654,30096.871111111108,48786.5848
6434,2,1,0,1,90693.40567099137,54949.399537755235,77547.93945816139,64781.00405070812,29306.346420136124,48079.72246406006
6435,3,1,0,2,80437.36446144833,53481.45936296294,77679.58137221998,57455.26032960595,28523.444993580233,48161.34045077639
6436,4,1,0,3,74487.90465494544,52089.08122482894,76303.14811098734,53205.64618210388,27780.843319908767,47307.951828812154
6437,5,1,0,4,67716.45501216533,52477.508347979696,76630.22965806074,48368.89643726095,27988.00445225584,47510.742387997656
6438,6,1,0,5,62258.45358007414,48510.95413718868,73920.01791702052,44470.323985767245,25872.508873167295,45830.411108552726
6439,0,1,0,6,57915.383659254425,47693.496189040445,77339.08535965176,41368.13118518173,25436.53130082157,47950.23292298409
6440,1,2,0,7,50042.31779411532,45277.083917127056,75163.10194056241,35744.512710082374,24147.77808913443,46601.123203148694
6441,2,2,0,8,50307.650546582314,44419.737752465,72027.62761446348,35934.036104701656,23690.526801314667,44657.12912096736
6442,3,2,0,9,49548.397410832156,43100.058324837235,73534.78979180868,35391.712436308684,22986.697773246524,45591.56967092138
6443,4,2,0,10,39321.99932407919,47504.455084978785,70362.96379486338,28087.14237434228,25335.709378655352,43625.037552815294
6444,5,2,0,0,87018.28571428571,83486.3,75895.69,62155.91836734694,58440.409999999996,46296.3709
6445,6,2,0,1,78275.88516003033,82035.42447411001,75506.79085021038,55911.34654287881,57424.79713187701,46059.14241862833
6446,0,2,0,2,72176.17979849219,78790.3636947801,75063.71254281269,51554.41414178014,55153.25458634607,45788.86465111574
6447,1,2,0,3,64383.920983822056,76980.7286917457,75100.36268310098,45988.51498844432,53886.51008422198,45811.22123669159
6448,2,2,0,0,89873.42857142857,93644.46666666666,78858.08,64195.30612244898,68672.60888888888,49680.5904
6449,3,2,0,1,80903.08092986848,91273.81467059627,77896.08746044459,57787.91494990606,66934.13075843726,49074.53510008009
6450,4,2,0,2,74066.18315093577,90281.53228993808,77297.12494927664,52904.4165363827,66206.45701262126,48697.18871804428
6451,5,2,0,3,68423.53629815705,88048.39045007963,75522.8499919304,48873.95449868361,64568.819663391725,47579.395494916156
6452,6,2,0,0,85909.28571428571,86042.9,74975.16,61363.77551020408,57361.93333333333,45734.8476
6453,0,2,0,1,77040.64062573042,83768.1303370178,74943.54715793987,55029.029018378875,55845.420224678535,45715.56376634332
6454,1,2,0,2,69705.94224444163,82826.19666847783,74856.40718325248,49789.95874602973,55217.46444565189,45662.408381784015
6455,2,2,0,3,63014.693011010204,80828.71483136294,74894.493366147,45010.49500786443,53885.80988757529,45685.64095334967
6456,3,2,0,4,58746.45420094192,76701.18505881142,75066.34088894202,41961.7530006728,51134.12337254094,45790.46794225463
6457,4,2,0,5,49477.3911521613,79295.19520564673,75250.26187604907,35340.993680115214,52863.46347043115,45902.65974438994
6458,5,2,0,6,49977.36611078006,78062.40365105048,69860.13621897977,35698.11865055718,52041.60243403365,42614.68309357765
6459,6,2,0,7,39313.80916140971,79248.81665348088,73524.67381712425,28081.29225814979,52832.54443565392,44850.05102844579
6460,0,2,0,8,31729.975031738915,70500.43490280389,69308.98456629374,22664.267879813513,47000.289935202585,42278.48058543918
6461,1,2,0,9,40541.82557852585,65248.184580969115,73933.2203210392,28958.44684180418,43498.78972064608,45099.26439583391
6462,2,2,0,10,24206.723868980745,77782.78360109669,65220.156479417274,17290.517049271963,51855.18906739779,39784.29545244454
6463,3,2,0,11,25201.44809596951,77115.86133310165,71442.63901183526,18001.034354263935,51410.574222067764,43580.00979721951
6464,4,2,0,12,34815.59048065412,67738.29648121542,77331.73420440486,24868.278914752944,45158.86432081028,47172.357864686965
6465,5,2,0,13,23745.625381228292,76061.35482715533,74758.67079730202,16961.160986591636,50707.569884770215,45602.78918635423
6466,6,2,0,14,10177.854301835943,72667.1341050472,72946.75863842954,7269.895929882817,48444.756070031464,44497.52276944202
6467,0,2,0,15,20719.91336001223,63833.84143442932,60594.00699119323,14799.93811429445,42555.894289619544,36962.34426462787
6468,1,3,0,16,21980.084102901186,56296.16893377003,68321.4411428145,15700.060073500848,37530.77928918002,41676.07909711684
6469,2,3,0,17,6675.911771524718,62354.40532827188,57586.02658687228,4768.508408231941,41569.60355218125,35127.47621799209
6470,3,3,0,18,14668.396670322769,46534.11864172517,74063.30393799463,10477.426193087693,31022.74576115011,45178.61540217672
6471,4,3,0,0,71297.71428571429,92108.23333333334,77855.68,50926.93877551021,67546.03777777778,49049.0784
6472,5,3,0,1,63972.52768371503,90286.06680747791,77593.81284814363,45694.66263122502,66209.7823254838,48884.10209433048
6473,6,3,0,2,58888.879577297404,86839.61696343606,76904.88772908114,42063.48541235529,63682.385773186434,48450.07926932112
6474,0,3,0,3,51304.790457316725,86513.03183220125,74005.46213814477,36646.27889808338,63442.89001028091,46623.441147031204
6475,1,3,0,4,45471.17716206994,87514.12866918408,75221.15513387111,32479.412258621385,64177.02769073499,47389.3277343388
6476,2,3,0,5,43412.382825082525,80194.80602165792,77449.09831608484,31008.844875058945,58809.52441588247,48792.93193913345
6477,3,3,0,6,41703.68010286809,79225.0103242173,70195.67035838956,29788.342930620067,58098.34090442602,44223.27232578542
6478,4,3,0,7,33855.11797531742,84944.40307253005,79140.07247037961,24182.22712522673,62292.562253188706,49858.24565633916
6479,5,3,0,8,34900.09072371034,75637.21607199553,78715.93782456733,24928.63623122167,55467.29178613005,49591.04082947742
6480,6,3,0,9,31608.234252950526,71237.43602893222,74678.11898356995,22577.31018067895,52240.78642121696,47047.21495964907
6481,0,3,0,0,88567.57142857143,88749.9,76208.35,63262.551020408166,62124.92999999999,47249.177
6482,1,3,0,1,80192.42266627455,87306.19064255091,76247.16189564792,57280.30190448182,61114.333449785634,47273.24037530171
6483,2,3,0,2,71565.4534118292,85634.68994895749,73728.36794791721,51118.181008449435,59944.282964270235,45711.588127708674
6484,3,3,0,3,64770.41958237089,85226.95745433864,76749.34681023702,46264.58541597921,59658.870218037046,47584.595022346955
6485,4,3,0,4,62909.14880004036,85368.48663556523,75262.77689403344,44935.10628574312,59757.94064489566,46662.92167430073
6486,5,3,0,5,57212.79997368776,76175.1343504219,72584.23613326957,40866.28569549126,53322.59404529532,45002.22640262714
6487,6,3,0,6,51907.67456761312,83022.80631910719,70913.1693215174,37076.91040543794,58115.96442337502,43966.16497934079
6488,0,3,0,7,44771.538796472414,74246.47526062363,71653.09082626775,31979.670568908867,51972.53268243654,44424.916312286005
6489,1,3,0,8,33519.16561732907,77443.03222325089,66419.19995184064,23942.26115523505,54210.12255627562,41179.9039701412
6490,2,3,0,9,38998.66768935969,74505.5055842745,78462.27100913152,27856.191206685493,52153.853908992154,48646.608025661546
6491,3,3,0,10,30727.38907409808,68538.49430900105,65044.7220346257,21948.1350529272,47976.94601630073,40327.727661467936
6492,4,3,0,11,27638.385897162785,65913.28796690838,78413.14351543173,19741.704212259134,46139.30157683586,48616.148979567675
6493,5,3,0,0,81055.0,77461.56666666667,75722.52,57896.42857142857,54223.096666666665,48462.412800000006
6494,6,3,0,1,73066.82856033368,75251.04487173597,75435.32661436748,52190.591828809775,52675.73141021517,48278.60903319519
6495,0,3,0,2,66420.81741638112,74049.08549680418,75624.229090932,47443.4410117008,51834.35984776293,48399.50661819648
6496,1,3,0,0,97266.71428571429,82115.4,77028.49,69476.22448979592,60217.95999999999,50068.518500000006
6497,2,3,0,1,87330.87871367129,80533.0754507882,77245.98917237193,62379.19908119378,59057.58866391134,50209.89296204176
6498,3,3,0,2,80722.5972366946,78500.13814157719,75365.10999951574,57658.99802621042,57566.767970489935,48987.32149968523
6499,4,4,0,3,70062.8924481505,77696.66016157945,75198.23322266176,50044.923177250355,56977.55078515826,48878.85159473014
6500,5,4,0,4,62493.89934766935,77843.67955876251,76772.50052792116,44638.49953404954,57085.36500975917,49902.12534314876
6501,6,4,0,5,56546.99240174237,74761.97800225056,74344.99026943804,40390.70885838741,54825.45053498374,48324.24367513473
6502,0,4,0,0,101269.14285714286,82785.76666666666,76776.83,72335.10204081633,57950.03666666666,49904.9395
6503,1,4,0,1,91308.27531218276,80401.1260311135,75577.01568580592,65220.19665155911,56280.78822177945,49125.06019577385
6504,2,4,0,2,84053.54328009895,78846.9094221528,75412.27786616537,60038.24520007068,55192.83659550696,49017.980613007494
6505,3,4,0,3,72115.29909100728,78992.95819950769,75103.74807368858,51510.92792214806,55295.07073965538,48817.436247897575
